id,label,chunk_id,page_start,page_end,type,font_size,text,bbox,hyperlink_target,items_raw,level,order,figure_id,figure_number,page,caption_text,file,saved_ext,width_px,height_px,value
chunk_ch2088,Chunk,ch2088,170.0,170.0,paragraph,12.0,Africa/Ndjamena Africa/Niamey Africa/Nouakchott Africa/Ouagadougou,"(30.983999252319336, 631.1500244140625, 130.010009765625, 645.0700073242188)",,,,,,,,,,,,,
chunk_ch2089,Chunk,ch2089,170.0,170.0,paragraph,12.0,Africa/Porto-Novo Africa/Sao_Tome Africa/Timbuktu Africa/Tripoli,"(30.983999252319336, 654.4299926757812, 137.2100067138672, 668.3499755859375)",,,,,,,,,,,,,
chunk_ch2090,Chunk,ch2090,170.0,170.0,paragraph,12.0,Africa/Tunis Africa/Windhoek,"(30.983999252319336, 677.9800415039062, 100.00800323486328, 691.9000244140625)",,,,,,,,,,,,,
chunk_ch2091,Chunk,ch2091,170.0,170.0,paragraph,18.0,America,"(56.66400146484375, 707.3019409179688, 126.48600006103516, 729.7659912109375)",,,,,,,,,,,,,
chunk_ch2092,Chunk,ch2092,170.0,170.0,paragraph,12.0,America/Adak America/Anchorage America/Anguilla America/Antigua,"(30.983999252319336, 744.4559936523438, 114.41000366210938, 758.3759765625)",,,,,,,,,,,,,
chunk_ch2093,Chunk,ch2093,170.0,170.0,paragraph,12.0,America/Araguaina America/Argentina/ Buenos_Aires America/Argentina/ Catamarca America/Argentina/ ComodRivadavia,"(30.983999252319336, 764.4000244140625, 143.2100067138672, 778.3200073242188)",,,,,,,,,,,,,
chunk_ch2094,Chunk,ch2094,171.0,171.0,paragraph,12.0,171 America/Argentina/ Cordoba America/Argentina/ Jujuy America/Argentina/ La_Rioja America/Argentina/ Mendoza America/Argentina/ Rio_Gallegos America/Argentina/ Salta America/Argentina/ San_Luis America/Argentina/ Tucuman America/Argentina/ San_Juan America/Argentina/ Ushuaia America/Aruba America/Asuncion,"(304.9200134277344, 810.47998046875, 321.8399963378906, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch2095,Chunk,ch2095,171.0,171.0,paragraph,12.0,America/Atikokan America/Atka America/Bahia America/Bahia_ Banderas America/Barbados America/Belem America/Belize America/Blanc- Sablon America/Boa_Vista America/Bogota America/Boise America/Buenos_ Aires America/Cambridge_ Bay America/Campo_ Grande America/Cancun America/Caracas,"(30.983999252319336, 147.1699676513672, 133.61000061035156, 161.0899658203125)",,,,,,,,,,,,,
chunk_ch2096,Chunk,ch2096,171.0,171.0,paragraph,12.0,America/Catamarca America/Cayenne America/Cayman America/Chicago America/Chihuahua America/Coral_ Harbour America/Cordoba America/Costa_Rica,"(30.983999252319336, 282.5799865722656, 150.1699981689453, 296.5)",,,,,,,,,,,,,
chunk_ch2097,Chunk,ch2097,171.0,171.0,paragraph,12.0,America/Creston America/Cuiaba America/Curacao America/ Danmarkshavn America/Dawson America/Dawson_ Creek America/Denver America/Detroit,"(30.983999252319336, 336.3399658203125, 129.29000854492188, 350.2599792480469)",,,,,,,,,,,,,
chunk_ch2098,Chunk,ch2098,171.0,171.0,paragraph,12.0,America/Dominica America/Edmonton America/Eirunepe America/El_Salvador America/Ensenada America/Fort_Nelson America/Fort_ Wayne America/Fortaleza,"(30.983999252319336, 404.03997802734375, 137.69000244140625, 417.9599914550781)",,,,,,,,,,,,,
chunk_ch2099,Chunk,ch2099,171.0,171.0,paragraph,12.0,America/Glace_Bay America/Godthab America/Goose_ Bay America/Grand_Turk America/Grenada America/Guadeloupe America/Guatemala America/Guayaquil America/Guyana America/Halifax America/Havana America/Hermosillo America/Indiana/ Indianapolis America/Indiana/Knox America/Indiana/ Marengo America/Indiana/ Petersburg America/Indiana/ Tell_City America/Indiana/ Vevay America/Indiana/ Vincennes America/Indiana/ Winamac America/Indianapolis America/Inuvik America/Iqaluit America/Jamaica,"(30.983999252319336, 443.89996337890625, 146.3300018310547, 457.8199768066406)",,,,,,,,,,,,,
chunk_ch2100,Chunk,ch2100,171.0,171.0,paragraph,12.0,America/Jujuy America/Juneau America/Kentucky/ Louisville America/Kentucky/M onticello America/Knox_IN America/Kralendijk America/La_Paz America/Lima America/Los_Angeles America/Louisville America/Lower_Princes America/Maceio America/Managua America/Manaus America/Marigot America/Martinique,"(30.983999252319336, 591.3099975585938, 114.41000366210938, 605.22998046875)",,,,,,,,,,,,,
chunk_ch2101,Chunk,ch2101,171.0,171.0,paragraph,12.0,America/Matamoros America/Mazatlan America/Mendoza America/ Menominee America/Merida America/Metlakatla America/Mexico_City America/Miquelon,"(30.983999252319336, 684.9400024414062, 148.97000122070312, 698.8599853515625)",,,,,,,,,,,,,
chunk_ch2102,Chunk,ch2102,171.0,171.0,paragraph,12.0,America/Moncton America/Monterrey America/Montevideo America/Montreal America/Montserrat America/Nassau America/New_York America/Nipigon,"(30.983999252319336, 724.780029296875, 134.3300018310547, 738.7000122070312)",,,,,,,,,,,,,
chunk_ch2103,Chunk,ch2103,171.0,171.0,paragraph,12.0,America/Nome America/Noronha America/North_Dakota/ Beulah America/North_ Dakota/Center,"(30.983999252319336, 764.6400146484375, 118.25, 778.5599975585938)",,,,,,,,,,,,,
chunk_ch2104,Chunk,ch2104,172.0,172.0,paragraph,12.0,172 America/North_ Dakota/New_Salem America/Ojinaga America/Panama America/Pangnirtung,"(303.7200012207031, 810.47998046875, 323.0400085449219, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch2105,Chunk,ch2105,172.0,172.0,paragraph,12.0,America/Paramaribo America/Phoenix America/Port-au-Prince America/Port_of_ Spain,"(30.983999252319336, 79.45999908447266, 150.64999389648438, 93.37999725341797)",,,,,,,,,,,,,
chunk_ch2106,Chunk,ch2106,172.0,172.0,paragraph,12.0,America/Porto_Acre America/Porto_Velho America/Puerto_Rico America/Punta_ Arenas America/Rainy_River America/Rankin_Inlet America/Recife America/Regina,"(30.983999252319336, 113.32999420166016, 146.57000732421875, 127.24999237060547)",,,,,,,,,,,,,
chunk_ch2107,Chunk,ch2107,172.0,172.0,paragraph,12.0,America/Resolute America/Rio_Branco America/Rosario America/Santa_ Isabel,"(30.983999252319336, 167.0900115966797, 133.3699951171875, 181.010009765625)",,,,,,,,,,,,,
chunk_ch2108,Chunk,ch2108,172.0,172.0,paragraph,12.0,America/Santarem America/Santiago America/Santo_ Domingo America/Sao_Paulo,"(30.983999252319336, 200.9499969482422, 139.85000610351562, 214.8699951171875)",,,,,,,,,,,,,
chunk_ch2109,Chunk,ch2109,172.0,172.0,paragraph,12.0,America/Scoresbysund America/Shiprock America/Sitka America/St_ Barthelemy,"(30.983999252319336, 234.7899627685547, 267.5799865722656, 248.7099609375)",,,,,,,,,,,,,
chunk_ch2110,Chunk,ch2110,172.0,172.0,paragraph,12.0,America/St_Johns America/St_Kitts America/St_Lucia America/St_Thomas America/St_Vincent America/Swift_Current America/Tegucigalpa America/Thule America/Thunder_Bay America/Tijuana America/Toronto America/Tortola America/Vancouver America/Virgin America/Whitehorse America/Winnipeg,"(30.983999252319336, 268.6600036621094, 136.00999450683594, 282.58001708984375)",,,,,,,,,,,,,
chunk_ch2111,Chunk,ch2111,172.0,172.0,paragraph,12.0,America/Yakutat America/Yellowknife,"(30.983999252319336, 348.3599853515625, 129.52999877929688, 362.2799987792969)",,,,,,,,,,,,,
chunk_ch2112,Chunk,ch2112,172.0,172.0,paragraph,18.0,Australia,"(56.66400146484375, 377.2019958496094, 133.1820068359375, 399.6659851074219)",,,,,,,,,,,,,
chunk_ch2113,Chunk,ch2113,172.0,172.0,paragraph,12.0,Australia/ACT Australia/Adelaide Australia/Brisbane Australia/Broken_Hill,"(30.983999252319336, 414.3599853515625, 111.52999877929688, 428.2799987792969)",,,,,,,,,,,,,
chunk_ch2114,Chunk,ch2114,172.0,172.0,paragraph,12.0,Australia/Canberra Australia/Currie Australia/Darwin Australia/Eucla Australia/Hobart Australia/LHI Australia/Lindeman Australia/Lord_Howe Australia/Melbourne Australia/NSW Australia/North Australia/Perth Australia/Queensland Australia/South Australia/Sydney Australia/Tasmania,"(30.983999252319336, 434.29998779296875, 141.52999877929688, 448.2200012207031)",,,,,,,,,,,,,
chunk_ch2115,Chunk,ch2115,172.0,172.0,paragraph,12.0,Australia/Victoria Australia/West Australia/Yancowinna,"(30.983999252319336, 514.010009765625, 130.489990234375, 527.9299926757812)",,,,,,,,,,,,,
chunk_ch2116,Chunk,ch2116,172.0,172.0,paragraph,18.0,Indian,"(56.66400146484375, 542.8519287109375, 113.57599639892578, 565.3159790039062)",,,,,,,,,,,,,
chunk_ch2117,Chunk,ch2117,172.0,172.0,paragraph,12.0,Indian/Antananarivo Indian/Chagos Indian/Christmas Indian/Cocos,"(30.983999252319336, 580.010009765625, 148.97000122070312, 593.9299926757812)",,,,,,,,,,,,,
chunk_ch2118,Chunk,ch2118,172.0,172.0,paragraph,12.0,Indian/Comoro Indian/Kerguelen Indian/Mahe Indian/Maldives Indian/Mauritius Indian/Mayotte Indian/Reunion,"(30.983999252319336, 599.9500122070312, 118.97000122070312, 613.8699951171875)",,,,,,,,,,,,,
chunk_ch2119,Chunk,ch2119,172.0,172.0,paragraph,18.0,Mexico,"(56.66400146484375, 648.7119750976562, 120.53599548339844, 671.176025390625)",,,,,,,,,,,,,
chunk_ch2120,Chunk,ch2120,172.0,172.0,paragraph,12.0,Mexico/BajaNorte Mexico/BajaSur Mexico/General,"(30.983999252319336, 685.9000244140625, 135.52999877929688, 699.8200073242188)",,,,,,,,,,,,,
chunk_ch2121,Chunk,ch2121,172.0,172.0,paragraph,18.0,Other,"(56.66400146484375, 714.741943359375, 109.49600219726562, 737.2059936523438)",,,,,,,,,,,,,
chunk_ch2122,Chunk,ch2122,172.0,172.0,paragraph,12.0,Antarctica/Casey Antarctica/Davis Antarctica/ DumontDUrville Antarctica/ Macquarie,"(33.624000549316406, 751.9199829101562, 136.25, 765.8399658203125)",,,,,,,,,,,,,
chunk_ch2123,Chunk,ch2123,173.0,173.0,paragraph,12.0,173 Antarctica/Mawson Antarctica/McMurdo Antarctica/Palmer Antarctica/Rothera Antarctica/South_Pole Antarctica/Syowa Antarctica/Troll Antarctica/Vostok,"(303.7200012207031, 810.47998046875, 323.0400085449219, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch2124,Chunk,ch2124,173.0,173.0,paragraph,12.0,Arctic/Longyearbyen Atlantic/Azores Atlantic/Bermuda Atlantic/Canary Atlantic/Cape_Verde,"(33.624000549316406, 85.45999908447266, 154.00999450683594, 99.37999725341797)",,,,,,,,,,,,,
chunk_ch2125,Chunk,ch2125,173.0,173.0,paragraph,12.0,Atlantic/Faeroe Atlantic/Faroe Atlantic/Jan_Mayen Atlantic/Madeira Atlantic/Reykjavik Atlantic/South_ Georgia Atlantic/St_Helena Atlantic/Stanley,"(33.624000549316406, 125.32999420166016, 124.25, 139.25)",,,,,,,,,,,,,
chunk_ch2126,Chunk,ch2126,173.0,173.0,paragraph,12.0,Brazil/Acre Brazil/DeNoronha Brazil/East Brazil/West,"(30.983999252319336, 179.0900115966797, 94.72799682617188, 193.010009765625)",,,,,,,,,,,,,
chunk_ch2127,Chunk,ch2127,173.0,173.0,paragraph,12.0,Canada/Atlantic Canada/Centra Canada/Eastern Canada/Mountain Canada/Newfoundland Canada/Pacific Canada/Saskatchewan Canada/Yukon Chile/Continental Chile/EasterIsland CET CST6CDT Cuba EET,"(30.983999252319336, 199.03001403808594, 129.0500030517578, 212.95001220703125)",,,,,,,,,,,,,
chunk_ch2128,Chunk,ch2128,173.0,173.0,paragraph,12.0,EST EST5EDT Egypt Eire,"(30.983999252319336, 278.7399597167969, 53.66400146484375, 292.65997314453125)",,,,,,,,,,,,,
chunk_ch2129,Chunk,ch2129,173.0,173.0,paragraph,12.0,GB GB-Eire GMT GMT+0 GMT-0 GMT0 Greenwich HST Hongkong Iceland Iran Israel,"(30.983999252319336, 298.6600036621094, 50.784000396728516, 312.58001708984375)",,,,,,,,,,,,,
chunk_ch2130,Chunk,ch2130,173.0,173.0,paragraph,12.0,Jamaica Japan Kwajalein Libya MET MST MST7MDT NZ NZ-CHAT Navajo PRC PST8PDT Poland Portugal ROC ROK,"(30.983999252319336, 358.4399719238281, 82.7040023803711, 372.3599853515625)",,,,,,,,,,,,,
chunk_ch2131,Chunk,ch2131,173.0,173.0,paragraph,12.0,Singapore Turkey UCT UTC Universal W-SU WET Zulu,"(30.983999252319336, 438.1399841308594, 91.10399627685547, 452.05999755859375)",,,,,,,,,,,,,
chunk_ch2132,Chunk,ch2132,174.0,174.0,paragraph,12.0,174,"(303.4800109863281, 810.47998046875, 323.2799987792969, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch2133,Chunk,ch2133,174.0,174.0,paragraph,22.08,Приложение Б. Типы макросов,"(56.66400146484375, 42.66029357910156, 385.3121337890625, 70.21613311767578)",,,,,,,,,,,,,
chunk_ch2134,Chunk,ch2134,174.0,174.0,paragraph,12.0,Макросы могут иметь следующие типы:,"(56.66400146484375, 85.22000885009766, 283.44000244140625, 99.14000701904297)",,,,,,,,,,,,,
chunk_ch2135,Chunk,ch2135,174.0,174.0,list_block,12.0,"• “date” — дата и время (используется формат ISO 8601);
• “decimal“ — число, в т. ч. вещественное;
• “categorical“ — фиксированное число возможных значений;
• “boolean“ — логическое значение;
• “string“ — строка.","(74.42400360107422, 108.945556640625, 79.94353485107422, 123.646728515625)",,"['• “date” — дата и время (используется формат ISO 8601);', '• “decimal“ — число, в т. ч. вещественное;', '• “categorical“ — фиксированное число возможных значений;', '• “boolean“ — логическое значение;', '• “string“ — строка.']",,,,,,,,,,,
chunk_ch2140,Chunk,ch2140,174.0,174.0,paragraph,12.0,"Для отправки клиентам в макросах рассылки персонализированных многострочных текстов можно использовать символ разделения строк — \n (в макросах типа «string»). Эта возможность доступна только для API-вызовов, при вызове события из интерфейса (тестовый вызов события из консоли маркетолога) клиент получит \n в тексте рассылки.","(56.66400146484375, 230.9499969482422, 569.887939453125, 244.8699951171875)",,,,,,,,,,,,,
chunk_ch2141,Chunk,ch2141,175.0,175.0,paragraph,12.0,175,"(303.7200012207031, 810.47998046875, 323.0400085449219, 824.3999633789062)",,,,,,,,,,,,,
chunk_ch2142,Chunk,ch2142,175.0,175.0,paragraph,22.08,Приложение В. Настройка SMS-провайдера «СМС услуги»,"(56.66400146484375, 42.66029357910156, 572.0026245117188, 70.21613311767578)",,,,,,,,,,,,,
chunk_ch2143,Chunk,ch2143,175.0,175.0,paragraph,12.0,Сайт сервиса —,"(56.66400146484375, 112.8499526977539, 151.61000061035156, 126.76995086669922)",https://sms-uslugi.ru/,,,,,,,,,,,,
chunk_ch2144,Chunk,ch2144,175.0,175.0,paragraph,12.0,https://sms-uslugi.ru/,"(151.72999572753906, 112.8499526977539, 274.2519836425781, 126.76995086669922)",https://sms-uslugi.ru/,,,,,,,,,,,,
chunk_ch2145,Chunk,ch2145,175.0,175.0,paragraph,12.0,", личный кабинет —","(274.4200134277344, 112.8499526977539, 385.4599914550781, 126.76995086669922)",https://lcab.sms-uslugi.ru/,,,,,,,,,,,,
chunk_ch2146,Chunk,ch2146,175.0,175.0,paragraph,12.0,https://lcab.sms-uslugi.ru/,"(385.5799865722656, 112.8499526977539, 534.9819946289062, 126.76995086669922)",https://lcab.sms-uslugi.ru/,,,,,,,,,,,,
